,musicId,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Arousal(mean),Valence(mean)
0,1,-291.9319152832031,107.30430603027344,-66.13768005371094,21.594371795654297,-41.970001220703125,-5.346737384796143,-12.727730751037598,-18.70797348022461,-20.203582763671875,-33.64638137817383,-0.06704556196928024,-29.584896087646484,-3.5761771202087402,3.0328211784362793,-15.117074012756348,-2.505594491958618,-16.19277000427246,6.730174541473389,-6.585452079772949,-16.77592658996582,-1.580920934677124,-9.11305046081543,-6.720195293426514,-12.556986808776855,-2.2395336627960205,-6.818872928619385,-10.921142578125,-3.459245443344116,-11.335607528686523,-4.433887481689453,-7.899394512176514,-3.5891222953796387,1.1987278461456299,1.859294056892395,6.507076740264893,-0.6199866533279419,6.303041934967041,4.188191890716553,3.4606807231903076,3.314614772796631,0.5348330736160278,0.5556275844573975,0.502889096736908,0.5259647965431213,0.5822166800498962,0.48384347558021545,0.5003616809844971,0.44795161485671997,0.4553416669368744,0.5108418464660645,0.5057674646377563,0.5751027464866638,0.4,0.575
1,4,-302.2756652832031,124.26520538330078,-68.90576171875,17.275611877441406,-1.4937901496887207,-4.782506465911865,-18.7250919342041,-5.654106140136719,-5.2112650871276855,-28.233108520507812,1.7903780937194824,-13.608011245727539,-4.742551803588867,1.3038272857666016,-12.53153133392334,5.544968128204346,-6.257906913757324,-4.19536018371582,0.5534983277320862,-6.031452178955078,-3.532855272293091,-5.172219276428223,-3.191771984100342,-6.701291561126709,-4.221701145172119,-5.00925874710083,-3.7358860969543457,-2.869955062866211,-6.027676105499268,0.9088228344917297,-5.540557384490967,-3.238391160964966,-0.5753380656242371,-4.245326995849609,0.5033836364746094,-4.799225807189941,-1.0563431978225708,-0.31339868903160095,-2.4347503185272217,0.6356621980667114,0.6491376161575317,0.6392987370491028,0.6234967708587646,0.6278581619262695,0.640216588973999,0.6050573587417603,0.5824344754219055,0.6287274360656738,0.6861742734909058,0.6710312366485596,0.6180090308189392,0.6233266592025757,0.2625,0.2875
2,5,-320.0820617675781,157.20941162109375,-54.786537170410156,9.68731689453125,13.106361389160156,13.086710929870605,-30.40659523010254,-6.576074123382568,2.3689725399017334,-35.546207427978516,-1.3435612916946411,-9.683948516845703,-4.925045013427734,-3.008538246154785,-13.574676513671875,3.3114147186279297,-10.42885684967041,-2.139331579208374,1.2078114748001099,-7.540454864501953,-3.202265977859497,-5.499692916870117,-4.001657009124756,-8.665321350097656,-6.019624710083008,-4.733652591705322,-3.275583028793335,-4.848922252655029,-7.712182521820068,0.2984447777271271,-5.907916069030762,-3.901489019393921,-3.5356740951538086,-4.8536763191223145,-0.014093566685914993,-5.9641618728637695,-0.33576467633247375,-3.692751169204712,-5.546639919281006,-1.0131808519363403,0.6359614729881287,0.627956748008728,0.6303889751434326,0.6258187890052795,0.6126912236213684,0.5954679250717163,0.6346753835678101,0.671356737613678,0.6918433308601379,0.6765261292457581,0.6499006748199463,0.6454015374183655,0.15,0.2
3,6,-315.4390563964844,130.42250061035156,-88.7564697265625,9.279596328735352,4.665057182312012,12.217820167541504,-36.11581039428711,-22.422874450683594,2.350193500518799,-27.70296287536621,-8.172264099121094,-15.79212474822998,-0.5042914748191833,-10.045926094055176,-14.493446350097656,6.885978698730469,-12.464112281799316,-2.312950611114502,-2.9873008728027344,-1.8137452602386475,0.018913548439741135,-5.94566011428833,3.6072797775268555,-7.445165157318115,-4.331961154937744,-7.056433200836182,-7.254073619842529,-2.809957504272461,-6.474042892456055,4.771111488342285,-3.994372844696045,-3.4963505268096924,-2.5153958797454834,-7.305346965789795,-2.102557897567749,-6.3377790451049805,-0.6375206112861633,-4.631133079528809,-4.1708149909973145,-1.7511193752288818,0.5690628886222839,0.5770435929298401,0.6008923053741455,0.6134685277938843,0.6619346737861633,0.683161199092865,0.668616533279419,0.6466432213783264,0.6081832051277161,0.5445354580879211,0.5136479735374451,0.5064745545387268,0.5125,0.35
4,7,-233.57696533203125,100.93991088867188,-63.14380645751953,54.21931838989258,-44.90275573730469,9.081767082214355,-10.808846473693848,-36.27145767211914,-3.1853630542755127,-28.88681983947754,-6.9844255447387695,-14.167808532714844,1.2921535968780518,-11.43588638305664,-18.593448638916016,1.3181623220443726,-20.97086524963379,-0.7361782193183899,-12.316760063171387,-15.864941596984863,-2.4981915950775146,-16.0373477935791,-9.106163024902344,-15.395036697387695,-4.044790744781494,-7.746377468109131,-13.396784782409668,-0.873672366142273,-6.427395820617676,-0.4592452347278595,-7.091064929962158,-2.255032777786255,1.2422027587890625,-5.098123073577881,3.153676986694336,-0.5688296556472778,3.9424047470092773,1.326758623123169,1.7226753234863281,5.1407365798950195,0.44318798184394836,0.45512285828590393,0.5222936868667603,0.5027642846107483,0.5305180549621582,0.5209446549415588,0.5772315859794617,0.5930230617523193,0.5198653340339661,0.5512909889221191,0.48741066455841064,0.5050453543663025,0.7,0.725
5,8,-203.36257934570312,122.94872283935547,-74.89594268798828,40.81941604614258,-30.895793914794922,9.076068878173828,-8.931148529052734,-19.5183048248291,-8.043903350830078,-33.44268798828125,-4.520412921905518,-27.51560401916504,-5.389306545257568,-4.421018600463867,-14.339290618896484,1.068224549293518,-19.806285858154297,5.504857540130615,-9.777894973754883,-13.439078330993652,3.8701024055480957,-14.583083152770996,-2.596799612045288,-8.80135440826416,-6.184725284576416,-2.7499196529388428,-10.041068077087402,-7.0161333084106445,-10.212852478027344,-2.6902027130126953,-8.499984741210938,-5.605602264404297,-3.7722573280334473,-7.209961891174316,-3.673433780670166,-10.218666076660156,-1.2970309257507324,-3.9492950439453125,-3.23999285697937,2.960581064224243,0.5620342493057251,0.5505177974700928,0.616977870464325,0.6000126600265503,0.6716569066047668,0.606889009475708,0.5416274666786194,0.5500293970108032,0.5406515002250671,0.5463095903396606,0.49008163809776306,0.5652452111244202,0.3875,0.225
6,9,-205.341064453125,110.36273956298828,-84.83032989501953,55.10390090942383,-32.261192321777344,-16.706787109375,-31.850210189819336,-24.600557327270508,-10.259475708007812,-32.29371643066406,-0.5584226846694946,-29.580787658691406,-0.08351759612560272,-2.017542839050293,-21.282058715820312,2.5511679649353027,-16.938825607299805,0.9414964318275452,-5.660485744476318,-7.2237114906311035,-4.412730693817139,-18.550670623779297,-4.790835857391357,-16.035627365112305,-8.102771759033203,-6.909531116485596,-7.233339786529541,1.5315488576889038,-3.6568052768707275,11.40522575378418,7.38437032699585,9.76913833618164,8.915932655334473,1.1890802383422852,1.9595446586608887,-7.126073360443115,3.92402720451355,0.039488669484853745,2.0292482376098633,6.573890209197998,0.7206003069877625,0.7282411456108093,0.6222642660140991,0.5729464292526245,0.5968157649040222,0.5349662899971008,0.43316206336021423,0.49186787009239197,0.5265680551528931,0.4963175058364868,0.5307674407958984,0.5256409645080566,0.45,0.2875
7,10,-234.89675903320312,111.2852554321289,-72.23990631103516,34.889522552490234,-40.388763427734375,11.40554428100586,-28.227510452270508,-14.250088691711426,5.084542274475098,-39.44960021972656,6.498958587646484,-26.37264060974121,-9.128488540649414,-1.5106054544448853,-19.70821189880371,1.0733171701431274,-14.901445388793945,2.226111888885498,-12.550573348999023,-10.601322174072266,-2.4969418048858643,-17.537200927734375,-0.5171239972114563,-10.542251586914062,-3.172018527984619,-4.081151485443115,-8.392688751220703,-3.4212818145751953,-10.729549407958984,-1.0151046514511108,-11.245844841003418,-6.378706932067871,-4.340070724487305,-7.658599853515625,-2.2038028240203857,-11.93364143371582,-2.4690260887145996,-7.631933689117432,-3.9349207878112793,2.9641757011413574,0.6229994893074036,0.6012156009674072,0.6178529858589172,0.5730774402618408,0.5721446871757507,0.6287749409675598,0.5585208535194397,0.547074556350708,0.49176278710365295,0.48273342847824097,0.46114131808280945,0.5474188923835754,0.4375,0.425
8,12,-380.459716796875,63.897727966308594,-11.885884284973145,22.453832626342773,-23.51922607421875,-13.978182792663574,0.2851175367832184,-5.8469157218933105,-12.93830680847168,-16.932832717895508,-5.560494422912598,-18.296091079711914,-4.592536449432373,-0.09386840462684631,-11.334173202514648,-0.9256625175476074,-4.382972240447998,-2.5230376720428467,-7.944207191467285,-9.047141075134277,-2.062561511993408,-10.255096435546875,-6.220395088195801,-4.923645496368408,-8.488733291625977,-7.848691463470459,-6.6512227058410645,-3.756925106048584,-0.6965809464454651,6.0058913230896,6.753127574920654,11.814346313476562,10.335548400878906,1.3703837394714355,3.232788562774658,-3.424901008605957,-4.275351047515869,2.5394129753112793,1.5994075536727905,3.476391315460205,0.5943377614021301,0.5824853181838989,0.4996550381183624,0.4828430414199829,0.49416983127593994,0.4458092153072357,0.38728219270706177,0.45867669582366943,0.41153979301452637,0.32473716139793396,0.3331862986087799,0.46255603432655334,0.6875,0.575
9,13,-244.28016662597656,117.8626708984375,-124.75381469726562,-36.369319915771484,-36.90981674194336,-26.918041229248047,-27.03091812133789,-23.443870544433594,2.7652688026428223,-28.88509750366211,-8.268220901489258,7.727911472320557,-10.315356254577637,-8.461907386779785,-17.35984230041504,-11.140981674194336,-6.368821144104004,-4.774667263031006,1.4297367334365845,-4.337095260620117,2.141679525375366,9.065881729125977,8.432785034179688,12.714877128601074,17.265933990478516,9.68971061706543,-1.86713707447052,2.4179043769836426,1.8338088989257812,-2.3209054470062256,0.8642891049385071,-4.31171989440918,-4.976831436157227,0.6611324548721313,1.131072759628296,0.0933104157447815,-4.044445991516113,-6.653873920440674,-3.4574267864227295,2.6628286838531494,0.2998211085796356,0.290765643119812,0.35926833748817444,0.3718240261077881,0.5127403736114502,0.5374727845191956,0.6545822024345398,0.6248956322669983,0.42704513669013977,0.3776521682739258,0.45900270342826843,0.5394737720489502,0.825,0.5875
