musicId,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,arousal(mean),valence(mean)
115,0.8103090703895947,0.6520397580641286,0.35295490782326877,0.47998048073352156,0.6243262324344308,0.5060898610545188,0.35436367663140045,0.37970248780458776,0.3327095920905471,0.3768521270807276,0.6440345809356779,0.3750016483725737,0.5020699057290479,0.6785646558648087,0.49646513389569713,0.3317950282657194,0.3293929696494972,0.26430855848890905,0.298023506452632,0.31036225037621096,0.535185900618736,0.3800165669492522,0.34410833627483284,0.5312757796364671,0.579169705069837,0.4528967210793532,0.502811695678221,0.4403621269391526,0.4136568512396261,0.41773217681881786,0.434432028897303,0.402241254938724,0.48542153401728405,0.5255963546789075,0.4351303047387083,0.4652640397203596,0.45191714755129536,0.3949818850683542,0.4020519878965228,0.3062032606338969,0.5433454958497703,0.5603144402296094,0.651977631641386,0.5922668191915068,0.8065586078637117,0.5740751704470565,0.5489512992635084,0.5432458718126746,0.3957709302094532,0.5089026293877013,0.4669525097384984,0.6839180978913681,0.8,0.8
273,0.6114233633342065,0.7252660327335131,0.4821018384580154,0.735999397557166,0.5870294249695577,0.5760439639122104,0.6980314976617534,0.33597655251902864,0.5575958076703036,0.6123279908571813,0.433625365643891,0.5856761821222592,0.6500552285057756,0.6064241323091075,0.6818717115634813,0.43597753112650056,0.48569004975012564,0.4906252240402427,0.49369433790386696,0.39596626289038817,0.41915629589642334,0.3647245240535202,0.2653526581666862,0.36021809807198496,0.25794953475671223,0.1880497911945902,0.3724457374335882,0.14776096143345807,0.19796052833322425,0.3561808397397348,0.2453227911010755,0.20626503879876373,0.2914060654605583,0.3990797088833426,0.31620125448789466,0.2695722042040947,0.3800089626205362,0.28474707384560727,0.2685546351541597,0.273610416263743,0.5786375704096693,0.5895193496287368,0.7042324296120673,0.7245934921514747,0.8495214401217697,0.6325990395016055,0.6519817988354464,0.7677498515942858,0.7110064607862003,0.7587985452037327,0.676015692829619,0.6760167646664661,0.3375,0.3625
443,0.655092529407548,0.6355064505282606,0.5865672146389789,0.5924740488835358,0.6303867724757606,0.5413043343300236,0.614534342529917,0.20801895748062393,0.41390674685226964,0.410616314277346,0.13589203750068252,0.5235061621353682,0.4013329385575484,0.3971648487238522,0.7686580813706578,0.4118946842556218,0.48514004430462443,0.41234231917211733,0.5804889703827947,0.3614627002177692,0.3317935945139304,0.4724878528813441,0.1543732058609768,0.26993049788339474,0.38340647364946523,0.432172373960768,0.40921023783856236,0.1608710230634267,0.4405065805794913,0.34910997352864365,0.20347874594218968,0.19345802123187839,0.3435959447950895,0.5638672994273741,0.5178482472903913,0.7542729877502508,0.6915527019923405,0.5219416698888112,0.5492680426098011,0.520156869098646,0.4004383519198499,0.2682454413193089,0.33497877987928326,0.5518098821258146,0.49138873010192863,0.4122800754158369,0.272645225865554,0.4543915971009881,0.5570330712718855,0.6150909020780535,0.7290491573168132,0.4335936860593463,0.7,0.675
670,0.7263659257902493,0.5943374464121521,0.6176517457984908,0.737579189281426,0.44526809794642985,0.6269103555078123,0.7423254133954871,0.4568513682992422,0.5003706824194313,0.43420879520935496,0.4757451841222884,0.45207833671312725,0.4745954644157309,0.3725643739787332,0.5623999344639676,0.22533048475957576,0.20644278190026688,0.42661460862201817,0.25264362233926874,0.3076707756090387,0.35881320074183465,0.15668542934140678,0.2487730469253266,0.28362620094127566,0.2811075272301345,0.2498657270847487,0.2509756299819494,0.34160305632066224,0.4790231592638299,0.4949774540435864,0.4899708570430491,0.7270919560920067,0.6454630604986029,0.5777807317420306,0.735918855148251,0.8172155284653178,0.8346318592626284,0.6330756178323581,0.5237176980812758,0.3489362917662473,0.593175331420434,0.6193591554369975,0.5235998921263799,0.3608743519491044,0.5016516946029789,0.5714579407976715,0.47936521427775597,0.4200578525472719,0.4539074707449622,0.6492871226026604,0.7441407412845502,0.642224374010244,0.35,0.425
974,0.8470669110205951,0.6586976633538881,0.4445685020798344,0.8945589884609738,0.5435433431539083,0.7562889162922956,0.5492005440967,0.24474096543166224,0.3938117735423491,0.3639395655967925,0.5734969167036791,0.24865602689497007,0.6034022177507348,0.5963278263532257,0.4769067543805222,0.33486938459686955,0.12158644482830028,0.4507159233920834,0.2870177597625692,0.24595436716982572,0.43533023579565316,0.29167887395281744,0.4735485830144013,0.30972087341423826,0.35694723332337736,0.3588004926020224,0.18682862605262052,0.14010976459226393,0.2261396263454963,0.40775727422934327,0.2789245580460471,0.30837554986543625,0.34719836257218956,0.3384502035874165,0.2661781278886989,0.16923113169354903,0.370896362675584,0.21859351690704792,0.4391641180083339,0.4488822641641561,0.5302736585060984,0.5681499275382305,0.67382697875794,0.6749564595774131,0.8874103576038337,0.6697363250375439,0.5994874935829619,0.7811592852884401,0.5143209626620782,0.5142276556498143,0.4704373431359447,0.5561354367848517,0.625,0.5875
505,0.8789294672929596,0.6310134677450243,0.21030349848803676,0.5265505349284871,0.548962375856066,0.8511551060182806,0.0,0.36886881900263213,0.5767259321981905,0.06360489760497401,0.9598314778499484,0.08624165743255685,0.0,0.6934768886200853,0.4757526754590962,0.19801941897701694,0.20286020725112958,0.2848040706241467,0.0,0.5113254159473164,0.5614824536032164,0.26336764142597413,0.7559559905386934,0.46326342342717153,0.591576014511189,0.2559030683383735,0.44251980568054405,0.6584562592386425,0.13185834644884015,0.5747636055185452,0.42560109716995803,0.1798993877416158,0.5055928892776622,0.5466247161887742,0.6888237282260767,0.637475705683922,0.5458126657197546,0.22316754105877779,0.49565185506138987,0.4375931213451345,0.7540212614262257,0.718497909725877,0.7283118343326215,0.6703116121587223,0.5343976695197266,0.4631608049872177,0.38404478345775056,0.549585143498919,0.3534249688242761,0.40868884557877605,0.7390136439487645,0.7950715545352269,0.65,0.6125
595,0.5088433103392681,0.7948045102651766,0.8010029792967657,0.20137563375735862,0.6604790936238931,0.4818461478289859,0.6386486037019559,0.6570292341587302,0.3869789375574294,0.7393133474356574,0.6492669853765485,0.46102004143243813,0.1729510929210099,0.4446106814235953,0.8075721756972534,0.26616257783039,0.22419291201512376,0.17789178094355584,0.5155207665542022,0.3001688567819709,0.13794225909657093,0.3527099122407654,0.31053074224024185,0.3925519198034784,0.21887231477610886,0.4158580005259517,0.5913284474209448,0.25502665580754075,0.49793791288982897,0.4712108241527103,0.5009009264853578,0.5164844298005428,0.4761490651904481,0.5893927483867207,0.32953701832276266,0.448712830896593,0.4404192869850857,0.274900961590134,0.2948751050402536,0.29682774947974283,0.6708240153439939,0.5041059861549084,0.5421338418227052,0.3397266096698374,0.38316958910011856,0.22516035393837486,0.20621068599464504,0.46498479247018853,0.30472653445839326,0.4942717396976509,0.45633905954638315,0.6216663087315559,0.3875,0.4
566,0.684159133285051,0.8155099794982247,0.3917786571989242,0.29097124979335887,0.6922308573723044,0.2762044042135393,0.3224074988633817,0.6350174878017082,0.355337354200764,0.21704567621037685,0.509699214017024,0.5790035787355402,0.406988326686428,0.5335992452532423,0.6130020657041433,0.13485098802581547,0.3942584581312529,0.15001451258737014,0.09160794073283562,0.43006564302362826,0.40009754106442,0.28652083577732157,0.3844349801278681,0.43834247702355555,0.3351612209071226,0.2015444523119314,0.40699492816677896,0.5778182715409479,0.6066549145095491,0.7447473221061693,0.8545582621035984,0.5155563447480825,0.3908004219040356,0.5542278352911388,0.4698050323355448,0.707995825428032,0.6258088489867277,0.4466681492247024,0.4147335782961384,0.24047017532373832,0.45761029711194345,0.7676537309913107,0.792454342337528,0.5043262138855547,0.4828603414131478,0.48999514927759547,0.7303685361465933,0.6162184434335095,0.5539458377891514,0.5547836750622236,0.39757615510865335,0.4496993200466817,0.775,0.725
97,0.7079652101774567,0.4948209272992983,0.18844056536229947,0.3609685533291565,0.46966413330482837,0.5559191151592183,0.6826124729667902,0.2548057919833462,0.38049035050972746,0.7553381769578691,0.5650477149281625,0.4111765427598044,0.49427790422939644,0.5558299833571214,0.6291413469249306,0.6421308422246323,0.6328254858797859,0.5633036301753234,0.6998835183372701,0.5665683225825296,0.7050983785467111,0.45094872328355706,0.4043605696789751,0.5768559168778773,0.42393971893661186,0.48446793169605484,0.45602771148116045,0.3403460893727409,0.5849240875295358,0.28164794561746864,0.3857847239377215,0.4816859693089235,0.2776553155898089,0.3472627274277233,0.29897369234779997,0.5489516702059906,0.6008424401968573,0.3674615654154525,0.2647148942466584,0.2963811813849195,0.3545658228104379,0.3799912770895712,0.4929752121254839,0.3751704755692195,0.40355342083483103,0.547307452248382,0.5544004902564206,0.5083020043698022,0.43423964639907897,0.44998791829363205,0.609211059245157,0.5034017910020263,0.85,0.75
466,0.7608642940287964,0.5492383051051212,0.5024632166561047,0.528536170996522,0.3455802741380707,0.5283732040484843,0.5749201639806284,0.4526664332304179,0.5403117421766498,0.4348360216373145,0.4435347872650901,0.3769901043842702,0.6539528168111559,0.5047007185320997,0.44971680929140306,0.45013901959975056,0.5103456995345892,0.5174256698486306,0.3383676299536157,0.3841744208768385,0.42250677239521717,0.2542320897903382,0.49107563649938324,0.3908143462512232,0.2974090548317749,0.3276800996752398,0.15699324550751276,0.1032944901156401,0.26207332473055545,0.47564056274906363,0.5135374113328005,0.5651640046484887,0.6890064135016455,0.738649016800773,0.7140931301944098,0.6679429167081355,0.6234578366152745,0.5217176288291339,0.6627108097021892,0.6605867839918353,0.5075731355361954,0.31264024459511625,0.23277390060907988,0.24917929735098782,0.41213121385048435,0.2722436902213007,0.43394273663051935,0.5405427183654876,0.2951447752474021,0.41882256114024086,0.3890073898860575,0.5557250019535567,0.65,0.7375
